id,no,pos,name,dob,caps,goals,club,clubNat,clubWiki,captain,wiki,wcApps,wcGoals,wcYellow,wcRed,team_code,team_flag,team_wiki,coach,name_norm
yassine-bounou,1,GK,Yassine Bounou,1991-04-05,90,0,Al-Hilal,KSA,https://en.wikipedia.org/wiki/Al_Hilal_SFC,False,https://en.wikipedia.org/wiki/Yassine_Bounou,3,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,yassine bounou
munir-mohamedi,12,GK,Munir Mohamedi,1989-05-10,52,0,RS Berkane,MAR,https://en.wikipedia.org/wiki/RS_Berkane,False,https://en.wikipedia.org/wiki/Munir_Mohamedi,0,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,munir mohamedi
ahmed-reda-tagnaouti,22,GK,Ahmed Reda Tagnaouti,1996-04-05,3,0,AS FAR,MAR,https://en.wikipedia.org/wiki/AS_FAR,False,https://en.wikipedia.org/wiki/Ahmed_Reda_Tagnaouti,0,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,ahmed reda tagnaouti
achraf-hakimi,2,DF,Achraf Hakimi,1998-11-04,96,11,Paris Saint-Germain,FRA,https://en.wikipedia.org/wiki/Paris_Saint-Germain_FC,False,https://en.wikipedia.org/wiki/Achraf_Hakimi,3,1,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,achraf hakimi
noussair-mazraoui,3,DF,Noussair Mazraoui,1997-11-14,45,2,Manchester United,ENG,https://en.wikipedia.org/wiki/Manchester_United_F.C.,False,https://en.wikipedia.org/wiki/Noussair_Mazraoui,3,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,noussair mazraoui
marwane-saadane,5,DF,Marwane Saâdane,1992-01-17,8,0,Al-Fateh,KSA,https://en.wikipedia.org/wiki/Al_Fateh_SC,False,https://en.wikipedia.org/wiki/Marwane_Sa%C3%A2dane,0,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,marwane saadane
zakaria-el-ouahdi,13,DF,Zakaria El Ouahdi,2001-12-31,3,0,Genk,BEL,https://en.wikipedia.org/wiki/KRC_Genk,False,https://en.wikipedia.org/wiki/Zakaria_El_Ouahdi,0,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,zakaria el ouahdi
issa-diop,14,DF,Issa Diop,1997-01-09,4,0,Fulham,ENG,https://en.wikipedia.org/wiki/Fulham_F.C.,False,https://en.wikipedia.org/wiki/Issa_Diop_(footballer),2,0,1,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,issa diop
chadi-riad,18,DF,Chadi Riad,2003-06-17,6,1,Crystal Palace,ENG,https://en.wikipedia.org/wiki/Crystal_Palace_F.C.,False,https://en.wikipedia.org/wiki/Chadi_Riad,3,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,chadi riad
youssef-belammari,19,DF,Youssef Belammari,1998-09-20,18,0,Al Ahly,EGY,https://en.wikipedia.org/wiki/Al_Ahly_SC,False,https://en.wikipedia.org/wiki/Youssef_Belammari,0,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,youssef belammari
redouane-halhal,25,DF,Redouane Halhal,2003-03-05,3,0,Mechelen,BEL,https://en.wikipedia.org/wiki/KV_Mechelen,False,https://en.wikipedia.org/wiki/Redouane_Halhal,1,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,redouane halhal
anass-salah-eddine,26,DF,Anass Salah-Eddine,2002-01-18,9,0,PSV Eindhoven,NED,https://en.wikipedia.org/wiki/PSV_Eindhoven,False,https://en.wikipedia.org/wiki/Anass_Salah-Eddine,2,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,anass salah eddine
sofyan-amrabat,4,MF,Sofyan Amrabat,1996-08-21,75,0,Real Betis,ESP,https://en.wikipedia.org/wiki/Real_Betis,False,https://en.wikipedia.org/wiki/Sofyan_Amrabat,1,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,sofyan amrabat
ayyoub-bouaddi,6,MF,Ayyoub Bouaddi,2007-10-02,3,0,Lille,FRA,https://en.wikipedia.org/wiki/Lille_OSC,False,https://en.wikipedia.org/wiki/Ayyoub_Bouaddi,2,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,ayyoub bouaddi
chemsdine-talbi,7,MF,Chemsdine Talbi,2005-05-09,5,0,Sunderland,ENG,https://en.wikipedia.org/wiki/Sunderland_A.F.C.,False,https://en.wikipedia.org/wiki/Chemsdine_Talbi,2,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,chemsdine talbi
azzedine-ounahi,8,MF,Azzedine Ounahi,2000-04-19,49,9,Girona,ESP,https://en.wikipedia.org/wiki/Girona_FC,False,https://en.wikipedia.org/wiki/Azzedine_Ounahi,3,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,azzedine ounahi
ismael-saibari,11,MF,Ismael Saibari,2001-01-28,30,9,PSV Eindhoven,NED,https://en.wikipedia.org/wiki/PSV_Eindhoven,False,https://en.wikipedia.org/wiki/Ismael_Saibari,3,3,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,ismael saibari
samir-el-mourabet,15,MF,Samir El Mourabet,2005-10-06,4,0,Strasbourg,FRA,https://en.wikipedia.org/wiki/RC_Strasbourg_Alsace,False,https://en.wikipedia.org/wiki/Samir_El_Mourabet,3,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,samir el mourabet
gessime-yassine,16,MF,Gessime Yassine,2005-11-22,4,0,Strasbourg,FRA,https://en.wikipedia.org/wiki/RC_Strasbourg_Alsace,False,https://en.wikipedia.org/wiki/Gessime_Yassine,1,1,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,gessime yassine
bilal-el-khannouss,23,MF,Bilal El Khannouss,2004-05-10,37,3,VfB Stuttgart,GER,https://en.wikipedia.org/wiki/VfB_Stuttgart,False,https://en.wikipedia.org/wiki/Bilal_El_Khannouss,3,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,bilal el khannouss
neil-el-aynaoui,24,MF,Neil El Aynaoui,2001-07-02,16,2,Roma,ITA,https://en.wikipedia.org/wiki/AS_Roma,False,https://en.wikipedia.org/wiki/Neil_El_Aynaoui,3,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,neil el aynaoui
soufiane-rahimi,9,FW,Soufiane Rahimi,1996-06-02,37,12,Al Ain,UAE,https://en.wikipedia.org/wiki/Al_Ain_FC,False,https://en.wikipedia.org/wiki/Soufiane_Rahimi,3,1,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,soufiane rahimi
brahim-diaz,10,FW,Brahim Díaz,1999-08-03,26,14,Real Madrid,ESP,https://en.wikipedia.org/wiki/Real_Madrid_CF,False,https://en.wikipedia.org/wiki/Brahim_D%C3%ADaz,3,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,brahim diaz
amine-sbai,17,FW,Amine Sbaï,2000-11-05,2,0,Angers,FRA,https://en.wikipedia.org/wiki/Angers_SCO,False,https://en.wikipedia.org/wiki/Amine_Sba%C3%AF,0,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,amine sbai
ayoub-el-kaabi,20,FW,Ayoub El Kaabi,1993-06-25,71,35,Olympiacos,GRE,https://en.wikipedia.org/wiki/Olympiacos_F.C.,False,https://en.wikipedia.org/wiki/Ayoub_El_Kaabi,1,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,ayoub el kaabi
ayoube-amaimouni,21,FW,Ayoube Amaimouni,2004-11-30,2,0,Eintracht Frankfurt,GER,https://en.wikipedia.org/wiki/Eintracht_Frankfurt,False,https://en.wikipedia.org/wiki/Ayoube_Amaimouni,2,0,0,0,MAR,🇲🇦,https://en.wikipedia.org/wiki/Morocco_national_football_team,Mohamed Ouahbi,ayoube amaimouni
angus-gunn,1,GK,Angus Gunn,1996-01-22,22,0,Nottingham Forest,ENG,https://en.wikipedia.org/wiki/Nottingham_Forest_F.C.,False,https://en.wikipedia.org/wiki/Angus_Gunn,3,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,angus gunn
liam-kelly,12,GK,Liam Kelly,1996-01-23,3,0,Rangers,SCO,https://en.wikipedia.org/wiki/Rangers_F.C.,False,https://en.wikipedia.org/wiki/Liam_Kelly_(footballer%2C_born_1996),0,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,liam kelly
craig-gordon,21,GK,Craig Gordon,1982-12-31,84,0,Heart of Midlothian,SCO,https://en.wikipedia.org/wiki/Heart_of_Midlothian_F.C.,False,https://en.wikipedia.org/wiki/Craig_Gordon,0,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,craig gordon
aaron-hickey,2,DF,Aaron Hickey,2002-06-10,21,0,Brentford,ENG,https://en.wikipedia.org/wiki/Brentford_F.C.,False,https://en.wikipedia.org/wiki/Aaron_Hickey,1,0,1,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,aaron hickey
andy-robertson,3,DF,Andy Robertson,1994-03-11,94,4,Liverpool,ENG,https://en.wikipedia.org/wiki/Liverpool_F.C.,False,https://en.wikipedia.org/wiki/Andy_Robertson,3,0,1,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,andy robertson
grant-hanley,5,DF,Grant Hanley,1991-11-20,68,2,Hibernian,SCO,https://en.wikipedia.org/wiki/Hibernian_F.C.,False,https://en.wikipedia.org/wiki/Grant_Hanley,2,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,grant hanley
kieran-tierney,6,DF,Kieran Tierney,1997-06-05,56,2,Celtic,SCO,https://en.wikipedia.org/wiki/Celtic_F.C.,False,https://en.wikipedia.org/wiki/Kieran_Tierney,2,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,kieran tierney
jack-hendry,13,DF,Jack Hendry,1995-05-07,38,3,Al-Ettifaq,KSA,https://en.wikipedia.org/wiki/Al-Ettifaq_Club,False,https://en.wikipedia.org/wiki/Jack_Hendry_(footballer%2C_born_1995),3,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,jack hendry
john-souttar,15,DF,John Souttar,1996-09-25,24,2,Rangers,SCO,https://en.wikipedia.org/wiki/Rangers_F.C.,False,https://en.wikipedia.org/wiki/John_Souttar,0,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,john souttar
dominic-hyam,16,DF,Dominic Hyam,1995-12-20,4,0,Wrexham,WAL,https://en.wikipedia.org/wiki/Wrexham_A.F.C.,False,https://en.wikipedia.org/wiki/Dominic_Hyam,0,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,dominic hyam
nathan-patterson,22,DF,Nathan Patterson,2001-10-16,26,1,Everton,ENG,https://en.wikipedia.org/wiki/Everton_F.C.,False,https://en.wikipedia.org/wiki/Nathan_Patterson_(footballer),3,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,nathan patterson
anthony-ralston,24,DF,Anthony Ralston,1998-11-16,27,1,Celtic,SCO,https://en.wikipedia.org/wiki/Celtic_F.C.,False,https://en.wikipedia.org/wiki/Anthony_Ralston,2,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,anthony ralston
scott-mckenna,26,DF,Scott McKenna,1996-11-12,50,1,Dinamo Zagreb,CRO,https://en.wikipedia.org/wiki/GNK_Dinamo_Zagreb,False,https://en.wikipedia.org/wiki/Scott_McKenna,1,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,scott mckenna
scott-mctominay,4,MF,Scott McTominay,1996-12-08,70,15,Napoli,ITA,https://en.wikipedia.org/wiki/SSC_Napoli,False,https://en.wikipedia.org/wiki/Scott_McTominay,3,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,scott mctominay
john-mcginn,7,MF,John McGinn,1994-10-18,86,20,Aston Villa,ENG,https://en.wikipedia.org/wiki/Aston_Villa_F.C.,False,https://en.wikipedia.org/wiki/John_McGinn,3,1,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,john mcginn
tyler-fletcher,8,MF,Tyler Fletcher,2007-03-19,2,0,Manchester United,ENG,https://en.wikipedia.org/wiki/Manchester_United_F.C.,False,https://en.wikipedia.org/wiki/Tyler_Fletcher,0,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,tyler fletcher
ryan-christie,11,MF,Ryan Christie,1995-02-22,68,10,Bournemouth,ENG,https://en.wikipedia.org/wiki/AFC_Bournemouth,False,https://en.wikipedia.org/wiki/Ryan_Christie,3,0,1,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,ryan christie
lewis-ferguson,19,MF,Lewis Ferguson,1999-08-24,24,1,Bologna,ITA,https://en.wikipedia.org/wiki/Bologna_FC_1909,False,https://en.wikipedia.org/wiki/Lewis_Ferguson,3,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,lewis ferguson
kenny-mclean,23,MF,Kenny McLean,1992-01-08,58,3,Norwich City,ENG,https://en.wikipedia.org/wiki/Norwich_City_F.C.,False,https://en.wikipedia.org/wiki/Kenny_McLean,3,0,1,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,kenny mclean
lyndon-dykes,9,FW,Lyndon Dykes,1995-10-07,51,10,Charlton Athletic,ENG,https://en.wikipedia.org/wiki/Charlton_Athletic_F.C.,False,https://en.wikipedia.org/wiki/Lyndon_Dykes,2,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,lyndon dykes
che-adams,10,FW,Ché Adams,1996-07-13,47,13,Torino,ITA,https://en.wikipedia.org/wiki/Torino_FC,False,https://en.wikipedia.org/wiki/Ch%C3%A9_Adams,3,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,che adams
ross-stewart,14,FW,Ross Stewart,1996-07-11,3,0,Southampton,ENG,https://en.wikipedia.org/wiki/Southampton_F.C.,False,https://en.wikipedia.org/wiki/Ross_Stewart_(footballer%2C_born_1996),1,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,ross stewart
ben-gannon-doak,17,FW,Ben Gannon-Doak,2005-11-11,14,1,Bournemouth,ENG,https://en.wikipedia.org/wiki/AFC_Bournemouth,False,https://en.wikipedia.org/wiki/Ben_Gannon-Doak,3,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,ben gannon doak
george-hirst,18,FW,George Hirst,1999-02-15,10,1,Ipswich Town,ENG,https://en.wikipedia.org/wiki/Ipswich_Town_F.C.,False,https://en.wikipedia.org/wiki/George_Hirst_(footballer),0,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,george hirst
lawrence-shankland,20,FW,Lawrence Shankland,1995-08-10,20,7,Heart of Midlothian,SCO,https://en.wikipedia.org/wiki/Heart_of_Midlothian_F.C.,False,https://en.wikipedia.org/wiki/Lawrence_Shankland,2,0,0,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,lawrence shankland
findlay-curtis,25,FW,Findlay Curtis,2006-06-09,3,1,Kilmarnock,SCO,https://en.wikipedia.org/wiki/Kilmarnock_F.C.,False,https://en.wikipedia.org/wiki/Findlay_Curtis,2,0,1,0,SCO,🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://en.wikipedia.org/wiki/Scotland_national_football_team,Steve Clarke,findlay curtis
mathew-ryan,1,GK,Mathew Ryan,1992-04-08,104,0,Levante,ESP,https://en.wikipedia.org/wiki/Levante_UD,False,https://en.wikipedia.org/wiki/Mathew_Ryan,0,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,mathew ryan
paul-izzo,12,GK,Paul Izzo,1995-01-06,4,0,Randers,DEN,https://en.wikipedia.org/wiki/Randers_FC,False,https://en.wikipedia.org/wiki/Paul_Izzo,0,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,paul izzo
patrick-beach,18,GK,Patrick Beach,2003-08-06,2,0,Melbourne City,AUS,https://en.wikipedia.org/wiki/Melbourne_City_FC,False,https://en.wikipedia.org/wiki/Patrick_Beach,3,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,patrick beach
milos-degenek,2,DF,Miloš Degenek,1994-04-28,57,1,APOEL,CYP,https://en.wikipedia.org/wiki/APOEL_FC,False,https://en.wikipedia.org/wiki/Milo%C5%A1_Degenek,0,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,milos degenek
alessandro-circati,3,DF,Alessandro Circati,2003-10-10,13,1,Parma,ITA,https://en.wikipedia.org/wiki/Parma_Calcio_1913,False,https://en.wikipedia.org/wiki/Alessandro_Circati,3,0,1,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,alessandro circati
jacob-italiano,4,DF,Jacob Italiano,2001-07-30,5,0,Grazer AK,AUT,https://en.wikipedia.org/wiki/Grazer_AK,False,https://en.wikipedia.org/wiki/Jacob_Italiano,2,0,1,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,jacob italiano
jordan-bos,5,DF,Jordan Bos,2002-10-29,27,4,Feyenoord,NED,https://en.wikipedia.org/wiki/Feyenoord,False,https://en.wikipedia.org/wiki/Jordan_Bos,3,0,1,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,jordan bos
jason-geria,6,DF,Jason Geria,1993-05-10,14,0,Albirex Niigata,JPN,https://en.wikipedia.org/wiki/Albirex_Niigata,False,https://en.wikipedia.org/wiki/Jason_Geria,2,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,jason geria
kai-trewin,15,DF,Kai Trewin,2001-05-18,6,0,New York City FC,USA,https://en.wikipedia.org/wiki/New_York_City_FC,False,https://en.wikipedia.org/wiki/Kai_Trewin,0,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,kai trewin
aziz-behich,16,DF,Aziz Behich,1990-12-16,84,3,Melbourne City,AUS,https://en.wikipedia.org/wiki/Melbourne_City_FC,False,https://en.wikipedia.org/wiki/Aziz_Behich,2,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,aziz behich
harry-souttar,19,DF,Harry Souttar,1998-10-22,38,11,Leicester City,ENG,https://en.wikipedia.org/wiki/Leicester_City_F.C.,False,https://en.wikipedia.org/wiki/Harry_Souttar,3,0,1,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,harry souttar
cameron-burgess,21,DF,Cameron Burgess,1995-10-21,27,0,Swansea City,WAL,https://en.wikipedia.org/wiki/Swansea_City_A.F.C.,False,https://en.wikipedia.org/wiki/Cameron_Burgess,2,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,cameron burgess
lucas-herrington,25,DF,Lucas Herrington,2007-09-05,4,0,Colorado Rapids,USA,https://en.wikipedia.org/wiki/Colorado_Rapids,False,https://en.wikipedia.org/wiki/Lucas_Herrington,1,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,lucas herrington
connor-metcalfe,8,MF,Connor Metcalfe,1999-11-05,36,1,FC St. Pauli,GER,https://en.wikipedia.org/wiki/FC_St._Pauli,False,https://en.wikipedia.org/wiki/Connor_Metcalfe,3,1,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,connor metcalfe
aiden-o-neill,13,MF,Aiden O'Neill,1998-07-04,31,0,New York City FC,USA,https://en.wikipedia.org/wiki/New_York_City_FC,False,https://en.wikipedia.org/wiki/Aiden_O'Neill,3,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,aiden o neill
cammy-devlin,14,MF,Cammy Devlin,1998-06-07,5,0,Heart of Midlothian,SCO,https://en.wikipedia.org/wiki/Heart_of_Midlothian_F.C.,False,https://en.wikipedia.org/wiki/Cammy_Devlin,0,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,cammy devlin
jackson-irvine,22,MF,Jackson Irvine,1993-03-07,82,14,FC St. Pauli,GER,https://en.wikipedia.org/wiki/FC_St._Pauli,False,https://en.wikipedia.org/wiki/Jackson_Irvine,3,0,1,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,jackson irvine
paul-okon-engstler,24,MF,Paul Okon-Engstler,2005-01-24,6,0,Sydney FC,AUS,https://en.wikipedia.org/wiki/Sydney_FC,False,https://en.wikipedia.org/wiki/Paul_Okon-Engstler,3,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,paul okon engstler
mathew-leckie,7,FW,Mathew Leckie,1991-02-04,80,14,Melbourne City,AUS,https://en.wikipedia.org/wiki/Melbourne_City_FC,False,https://en.wikipedia.org/wiki/Mathew_Leckie,1,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,mathew leckie
mohamed-toure,9,FW,Mohamed Touré,2004-03-26,10,2,Norwich City,ENG,https://en.wikipedia.org/wiki/Norwich_City_F.C.,False,https://en.wikipedia.org/wiki/Mohamed_Tour%C3%A9_(soccer%2C_born_2004),2,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,mohamed toure
ajdin-hrustic,10,FW,Ajdin Hrustic,1996-07-05,37,4,Heracles Almelo,NED,https://en.wikipedia.org/wiki/Heracles_Almelo,False,https://en.wikipedia.org/wiki/Ajdin_Hrustic,1,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,ajdin hrustic
awer-mabil,11,FW,Awer Mabil,1995-09-15,38,10,Castellón,ESP,https://en.wikipedia.org/wiki/CD_Castell%C3%B3n,False,https://en.wikipedia.org/wiki/Awer_Mabil,0,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,awer mabil
nestory-irankunda,17,FW,Nestory Irankunda,2006-02-09,15,5,Watford,ENG,https://en.wikipedia.org/wiki/Watford_F.C.,False,https://en.wikipedia.org/wiki/Nestory_Irankunda,3,1,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,nestory irankunda
cristian-volpato,20,FW,Cristian Volpato,2003-11-15,1,0,Sassuolo,ITA,https://en.wikipedia.org/wiki/US_Sassuolo_Calcio,False,https://en.wikipedia.org/wiki/Cristian_Volpato,2,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,cristian volpato
nishan-velupillay,23,FW,Nishan Velupillay,2001-05-07,7,3,Melbourne Victory,AUS,https://en.wikipedia.org/wiki/Melbourne_Victory_FC,False,https://en.wikipedia.org/wiki/Nishan_Velupillay,2,0,0,0,AUS,🇦🇺,https://en.wikipedia.org/wiki/Australia_men's_national_soccer_team,Tony Popovic,nishan velupillay
